,mjd,mag,magerr,clrcoeff
0,58198.39389,15.591072084391657,0.045154840906432236,
1,58198.43055,15.591069336384619,0.04515475929062318,
2,58198.45246,15.591067692151132,0.045154710456888625,
3,58198.47677000001,15.59106586616732,0.0451546562251694,
4,58198.48454,15.59106528217911,0.04515463888071958,
5,58198.48546,15.591065213020812,0.04515463682671811,
6,58216.399710000005,15.589236288813234,0.045100317777753085,
7,58217.4174,15.589102610556742,0.04509634753353525,
8,58218.397260000005,15.588970787882642,0.04509243240011451,
9,58218.43734,15.588965330617592,0.04509227031934249,
10,58218.47816,15.588959767318341,0.04509210508935474,
11,58218.50207,15.588956506185543,0.04509200823371062,
12,58222.3777,15.588403615656832,0.04507558738500794,
13,58226.406189999994,15.587777179487123,0.045056982230767595,
14,58226.467229999995,15.58776727756039,0.04505668814354358,
15,58227.40435,15.587613710234509,0.04505212719396495,
16,58229.38951,15.587278762697798,0.045042179252124614,
17,58229.41092,15.587275078632583,0.04504206983538772,
18,58229.43606,15.587270750781059,0.04504194129819744,
19,58231.3667,15.58693205948952,0.04503188216683879,
20,58232.39267000001,15.586746967044572,0.045026384921223794,
21,58244.34615,15.584324021685887,0.04495442344407086,
22,58246.424920000005,15.583851568370617,0.044940391580607364,
23,58247.40682999999,15.583623038309032,0.04493360423777826,
24,58252.38993,15.582409654791636,0.0448975667473116,
25,58254.37564,15.58190092523891,0.04488245747959568,
26,58255.30197000001,15.581658641354963,0.044875261648242404,
27,58257.30101,15.581124964257285,0.044859411438441354,
28,58257.32591,15.581118223177207,0.04485921122836306,
29,58257.35226,15.581111087029592,0.04485899928477893,
30,58257.405999999995,15.581096525064316,0.04485856679441019,
31,58258.407960000004,15.580823050726462,0.044850444606575945,
32,58258.42657,15.580817935860459,0.04485029269505564,
33,58263.40742999999,15.579402135126426,0.044808243413254845,
34,58266.32604,15.57852874793761,0.04478230381374704,
35,58268.38015,15.577894434777777,0.04476346471289999,
36,58269.3694,15.577583127307333,0.04475421888102782,
37,58270.35039,15.57727066190095,0.044744938658458244,
38,58273.32425,15.571791929197087,0.044582220297153474,
39,58273.34963,15.571613785126148,0.04457692941824665,
40,58273.373060000005,15.57144559304887,0.044571934113551426,
41,58274.30508,15.56138808767541,0.04427322620395968,
42,58276.29035,15.509125460799478,0.042721026185744526,
43,58276.306860000004,15.508463947063179,0.04270137922777645,
44,58276.32434,15.507758859242132,0.04268043811949135,
45,58278.28499,15.393874397083303,0.03929806959337412,
46,58278.2859,15.393803669545663,0.03929596898550625,
47,58278.310489999996,15.391885540320015,0.039239000547504455,
48,58279.25124,15.308003711730546,0.036747710238397235,
49,58280.30655,15.187319356180183,0.033163384878551416,
50,58280.32484,15.184958374585493,0.03309326372518917,
51,58280.34262999999,15.182651983589425,0.03302476391260595,
52,58281.220089999995,15.05012696857389,0.029088770966644528,
53,58281.32945,15.030036905060399,0.02849209608029385,
54,58281.34541,15.027020330720472,0.028402503822398006,
55,58282.30691,14.796148667320578,0.021545615419421182,
56,58283.347729999994,14.44208135565577,0.011029816262976389,
57,58283.367229999996,14.435201167932771,0.01082547468760331,
