,mjd,mag,magerr,clrcoeff
0,58198.39389,15.11736484800931,0.03097008786882416,
1,58198.43055,15.11020636334134,0.03099473729055363,
2,58198.45246,15.134606386948006,0.031008020013012394,
3,58198.47677000001,15.118456299705201,0.03102150356829475,
4,58198.48454,15.098718519597284,0.03102553710340067,
5,58198.48546,15.126572583514845,0.031026005876524154,
6,58216.399710000005,13.642111317614884,0.001,
7,58217.4174,13.602006819574827,0.001,
8,58218.397260000005,13.609763584818168,0.001,
9,58218.43734,13.610411119386297,0.001,
10,58218.47816,13.612341442853209,0.001,
11,58218.50207,13.613786661522045,0.001,
12,58222.3777,13.826272953733847,0.001,
13,58226.406189999994,13.920863673513946,0.001,
14,58226.467229999995,13.92044957624526,0.001,
15,58227.40435,13.929516060058404,0.001,
16,58229.38951,13.94971230677329,0.001,
17,58229.41092,13.950202677003467,0.001,
18,58229.43606,13.95124001065879,0.001,
19,58231.3667,13.979309853730824,0.001,
20,58232.39267000001,13.995147920787655,0.001,
21,58244.34615,14.18752063820602,0.003334053830502448,
22,58246.424920000005,14.191606187487805,0.003663072460174166,
23,58247.40682999999,14.20056053477787,0.0038168010559039844,
24,58252.38993,14.269393545154115,0.005746784453764864,
25,58254.37564,14.309787421315846,0.007080915327411341,
26,58255.30197000001,14.320169176554996,0.007576324391164846,
27,58257.30101,14.329792818673756,0.007911423870891443,
28,58257.32591,14.333313379561524,0.007906897349170494,
29,58257.35226,14.338501892662658,0.007901829863329823,
30,58257.405999999995,14.328417464155141,0.007890603643870786,
31,58258.407960000004,14.319789006248637,0.007443979315568727,
32,58258.42657,14.319729218311188,0.007431099324692714,
33,58263.40742999999,14.250678763458387,0.005260656746391257,
34,58266.32604,14.316600809534854,0.0072567793467473996,
35,58268.38015,14.20915111705365,0.0040688432874008695,
36,58269.3694,14.117152837890329,0.0014067566850274327,
37,58270.35039,14.020781221634508,0.001,
38,58273.32425,13.796984620617469,0.001,
39,58273.34963,13.796854620535559,0.001,
40,58273.373060000005,13.79335051132106,0.001,
41,58274.30508,13.785250909369555,0.001,
42,58276.29035,13.899314877957408,0.001,
43,58276.306860000004,13.900561887346129,0.001,
44,58276.32434,13.901979488195112,0.001,
45,58278.28499,14.227245933304339,0.0046929590585489955,
46,58278.2859,14.235767804273863,0.004698829371687474,
47,58278.310489999996,14.243792248718982,0.0048578096996110265,
48,58279.25124,14.473008629539084,0.011341489571585595,
49,58280.30655,14.735938852199023,0.01901469681896545,
50,58280.32484,14.722212114866304,0.019146475327635915,
51,58280.34262999999,14.696391189283396,0.019274524400472504,
52,58281.220089999995,14.923973117457562,0.025345354468498116,
53,58281.32945,14.965077066964675,0.026054790673481543,
54,58281.34541,14.9177209765742,0.02615720091511381,
55,58282.30691,15.147557212289389,0.031611484477294116,
56,58283.347729999994,15.266874601361604,0.03507833228516777,
57,58283.367229999996,15.277321611319334,0.035110628480795936,
58,58284.2814,15.218061445228663,0.03531851726149349,
59,58284.30302000001,15.235871797571377,0.03529911050047291,
60,58285.32279,15.19484553775584,0.0338253610922401,
61,58285.39072,15.166507442029491,0.03371669406354394,
62,58286.306260000005,15.220738219112903,0.032478130048993914,
63,58286.327860000005,15.147334528895387,0.032453833371386964,
64,58287.305960000005,15.14417430682919,0.03157349133637982,
65,58288.27066,15.109511498835897,0.031091260099524176,
66,58288.306370000006,15.166389179647494,0.03108008865508466,
67,58289.25977999999,15.153253966611214,0.03093840199610326,
68,58290.33127,15.136948995315047,0.03108270173402533,
69,58291.26752,15.058784002101996,0.031400892517024215,
70,58291.30323,15.130108358046446,0.031415672834551434,
71,58292.30089,15.165947757516445,0.031881283635278035,
72,58292.32035,15.17649932791176,0.031891111749985435,
73,58293.24947,15.14066181005776,0.032371736665526396,
74,58293.25039,15.21966312215456,0.032372213276735395,
75,58294.30447999999,15.134721429923038,0.032891110567342396,
76,58296.24984,15.175938316391038,0.033483225731656796,
77,58296.28498,15.229523100164851,0.033486872648693655,
78,58297.261139999995,15.199134710537017,0.03346554421431713,
79,58298.29942,15.255805535831115,0.0332216950060083,
80,58300.34445,15.164953360280233,0.032318164748960765,
81,58302.34195,15.104234142916903,0.03128407817921164,
82,58302.342860000004,15.11221681956902,0.03128364292905811,
83,58303.308170000004,15.076307580815762,0.030866631295830282,
84,58303.323070000006,15.070368488243767,0.030861030749869567,
85,58303.34805,15.128934387221724,0.030851707945877715,
86,58305.18745,15.111142706369519,0.03037661896178745,
87,58305.349389999996,15.131953866326311,0.030352042453768158,
88,58306.199,15.066681063044182,0.030258576495048095,
89,58307.18419,15.138895345069347,0.030209678189362044,
90,58307.20244,15.079171192604527,0.030209232756403137,
91,58307.3693,15.135293111729556,0.030205785143843644,
92,58308.24657,15.07454224368724,0.03020211475782958,
93,58308.319279999996,15.065415373447165,0.030202577273193087,
94,58311.18422,15.09439523451218,0.030179646965388274,
95,58311.2001,15.117953864128346,0.030178729828436057,
96,58312.2234,15.088475583834228,0.030083864269392857,
