,mjd,mag,magerr,clrcoeff
0,58198.39389,20.022141091934547,0.17609999999999998,
1,58198.43055,19.9767363335744,0.17609999999999998,
2,58198.45246,20.112778428743063,0.17609999999999998,
3,58198.47677000001,20.01847291063065,0.17609999999999998,
4,58198.48454,19.90566862338633,0.17609999999999998,
5,58198.48546,20.06367688916956,0.17609999999999998,
6,58216.399710000005,20.22963440794742,0.17609999999999998,
7,58217.4174,20.16678095760706,0.17609999999999998,
8,58218.397260000005,19.87607222497439,0.17609999999999998,
9,58218.43734,19.77715927894879,0.17609999999999998,
10,58218.47816,19.890241367147173,0.17609999999999998,
11,58218.50207,20.00727750496305,0.17609999999999998,
12,58222.3777,19.5905620805861,0.17609999999999998,
13,58226.406189999994,19.96147078798148,0.17609999999999998,
14,58226.467229999995,19.780595082188736,0.17609999999999998,
15,58227.40435,19.87104771883672,0.17609999999999998,
16,58229.38951,19.904155993118827,0.17609999999999998,
17,58229.41092,19.94429954246339,0.17609999999999998,
18,58229.43606,20.072488137455483,0.17609999999999998,
19,58231.3667,20.183586604358855,0.17609999999999998,
20,58232.39267000001,19.977365045855557,0.17609999999999998,
21,58244.34615,20.240634217163798,0.17609999999999998,
22,58246.424920000005,19.88285921799901,0.17609999999999998,
23,58247.40682999999,20.06190092334338,0.17609999999999998,
24,58252.38993,20.159101098988884,0.17609999999999998,
25,58254.37564,20.01655556563569,0.17609999999999998,
26,58255.30197000001,19.869069782188795,0.17609999999999998,
27,58257.30101,19.837684161240894,0.17609999999999998,
28,58257.32591,19.91939448209998,0.17609999999999998,
29,58257.35226,20.038776361243077,0.17609999999999998,
30,58257.405999999995,19.822206237878827,0.17609999999999998,
31,58258.407960000004,19.963164181265093,0.17609999999999998,
32,58258.42657,19.97196047575406,0.17609999999999998,
33,58263.40742999999,20.09524290746317,0.17609999999999998,
34,58266.32604,20.037801471473365,0.17609999999999998,
35,58268.38015,20.06258113406193,0.17609999999999998,
36,58269.3694,19.88486078188143,0.17609999999999998,
37,58270.35039,19.977175039106704,0.17609999999999998,
38,58273.32425,20.1380580802778,0.17609999999999998,
39,58273.34963,20.262993224673377,0.17609999999999998,
40,58273.373060000005,19.778278559796465,0.17609999999999998,
41,58274.30508,20.26660197673155,0.17609999999999998,
42,58276.29035,20.237008662128062,0.17609999999999998,
43,58276.306860000004,20.137588937663345,0.17609999999999998,
44,58276.32434,20.04657063650099,0.17609999999999998,
45,58278.28499,19.944718192360135,0.17609999999999998,
46,58278.2859,20.25675744237086,0.17609999999999998,
47,58278.310489999996,20.34520148952684,0.17609999999999998,
48,58279.25124,20.317267900583424,0.17609999999999998,
49,58280.30655,20.231589772969723,0.17609999999999998,
50,58280.32484,20.062934690317043,0.17609999999999998,
51,58280.34262999999,19.78721508885511,0.17609999999999998,
52,58281.220089999995,19.999215627157554,0.17609999999999998,
53,58281.32945,20.115605236066944,0.17609999999999998,
54,58281.34541,19.773119546233705,0.17609999999999998,
55,58282.30691,20.069580994798052,0.17609999999999998,
56,58283.347729999994,20.075698996658193,0.17609999999999998,
57,58283.367229999996,20.12257312368986,0.17609999999999998,
58,58284.2814,19.79147682605406,0.17609999999999998,
59,58284.30302000001,19.883474177063928,0.17609999999999998,
60,58285.32279,19.923143752978078,0.17609999999999998,
61,58285.39072,19.7939978840412,0.17609999999999998,
62,58286.306260000005,20.306302683162617,0.17609999999999998,
63,58286.327860000005,19.912670120721337,0.17609999999999998,
64,58287.305960000005,20.05793155174794,0.17609999999999998,
65,58288.27066,14.99286339774492,0.027600000000000013,
66,58288.306370000006,20.278849573957054,0.17609999999999998,
67,58289.25977999999,20.23251556982511,0.17609999999999998,
68,58290.33127,20.111533396879466,0.17609999999999998,
69,58291.26752,19.611961910018124,0.17609999999999998,
70,58291.30323,20.009162302367166,0.17609999999999998,
71,58292.30089,20.12039713819575,0.17609999999999998,
72,58292.32035,20.176797633505807,0.17609999999999998,
73,58293.24947,19.891186569426992,0.17609999999999998,
74,58293.25039,20.32085620108212,0.17609999999999998,
75,58294.30447999999,19.76747210618066,0.17609999999999998,
76,58296.24984,19.88350491535834,0.17609999999999998,
77,58296.28498,20.16466230290688,0.17609999999999998,
78,58297.261139999995,20.00863851749464,0.17609999999999998,
79,58298.29942,20.35262133397993,0.17609999999999998,
80,58300.34445,20.033198229801446,0.17609999999999998,
81,58302.34195,19.88849452071715,0.17609999999999998,
82,58302.342860000004,19.933511066728503,0.17609999999999998,
83,58303.308170000004,19.80784916868726,0.17609999999999998,
84,58303.323070000006,19.77500052269932,0.17609999999999998,
85,58303.34805,20.111015463524286,0.17609999999999998,
86,58305.18745,20.102343299565895,0.17609999999999998,
87,58305.349389999996,20.227971808103582,0.17609999999999998,
88,58306.199,19.867113920159127,0.17609999999999998,
89,58307.18419,20.29745182237533,0.17609999999999998,
90,58307.20244,19.949391024654894,0.17609999999999998,
91,58307.3693,20.277253297904533,0.17609999999999998,
92,58308.24657,19.923786412311145,0.17609999999999998,
93,58308.319279999996,19.870481392218526,0.17609999999999998,
94,58311.18422,20.043987203931483,0.17609999999999998,
95,58311.2001,20.181638888245516,0.17609999999999998,
96,58312.2234,20.028353786459572,0.17609999999999998,
97,58319.243370000004,19.89688837407188,0.17609999999999998,
98,58319.281670000004,19.7638112083511,0.17609999999999998,
99,58321.27792000001,19.75319229015304,0.17609999999999998,
100,58322.28027999999,20.088522449862964,0.17609999999999998,
101,58326.2958,20.17428846516163,0.17609999999999998,
102,58330.322510000005,19.971067722238686,0.17609999999999998,
103,58331.17819,19.81080434846597,0.17609999999999998,
104,58331.197770000006,20.153742723076682,0.17609999999999998,
105,58334.16507,19.774522626335763,0.17609999999999998,
106,58337.19444,19.874428708460062,0.17609999999999998,
107,58346.176179999995,20.10936124400841,0.17609999999999998,
108,58349.241420000006,19.603750139333513,0.17609999999999998,
109,58350.18298,20.068039686131428,0.17609999999999998,
110,58355.23975,19.897573048708285,0.17609999999999998,
111,58358.21977,20.019244154725843,0.17609999999999998,
112,58364.142470000006,19.986668961232514,0.17609999999999998,
113,58364.17449,20.03559234496724,0.17609999999999998,
114,58365.13564,20.122243678054105,0.17609999999999998,
115,58365.15594,19.86645108686679,0.17609999999999998,
116,58365.17999,20.25023493412913,0.17609999999999998,
117,58368.15662,20.1278651162337,0.17609999999999998,
118,58368.15845,20.148581321831607,0.17609999999999998,
119,58369.13396,20.205132547073653,0.17609999999999998,
120,58370.14297000001,20.138694285842405,0.17609999999999998,
121,58370.15489,20.14864225564989,0.17609999999999998,
122,58371.137670000004,20.013312034851822,0.17609999999999998,
123,58371.15923,19.74874512484071,0.17609999999999998,
124,58373.12787999999,19.97621855788348,0.17609999999999998,
125,58373.15874,19.86448847186488,0.17609999999999998,
126,58374.15863,19.749455174564435,0.17609999999999998,
127,58376.162829999994,20.045513536479778,0.17609999999999998,
128,58377.136439999995,19.8998784411246,0.17609999999999998,
129,58377.13736,19.81865143846618,0.17609999999999998,
