,mjd,mag,magerr,clrcoeff
0,58198.39389,15.527520049748768,0.043106378176117455,
1,58198.43055,15.516640225774328,0.04311337063774112,
2,58198.45246,15.550090075659305,0.043117555509435745,
3,58198.47677000001,15.527156650051435,0.04312220383676674,
4,58198.48454,15.499583146807533,0.043123690658381786,
5,58198.48546,15.538282492783317,0.04312386673990137,
6,58216.399710000005,15.688643249970424,0.04626106878149033,
7,58217.4174,15.673908305398614,0.04631238772152574,
8,58218.397260000005,15.598273623430428,0.04633721786421097,
9,58218.43734,15.572262112051774,0.046337695144261504,
10,58218.47816,15.602032316187547,0.046338136694902,
11,58218.50207,15.632836675877066,0.046338374406049265,
12,58222.3777,15.51742706886345,0.04615472529973602,
13,58226.406189999994,15.59006288665282,0.04542001207813562,
14,58226.467229999995,15.542892586872167,0.04540401998696997,
15,58227.40435,15.557480957453432,0.04513888016912587,
16,58229.38951,15.543159167732759,0.04445034451060559,
17,58229.41092,15.553011732589141,0.0444419411480515,
18,58229.43606,15.585025157174076,0.04443204643106291,
19,58231.3667,15.583539667831879,0.04358172263776444,
20,58232.39267000001,15.51481893897452,0.04305448208984963,
21,58244.34615,15.525500040124157,0.04152221506561443,
22,58246.424920000005,14.737865677653438,0.020213963383253153,
23,58247.40682999999,14.266871006661335,0.005765874043008157,
24,58252.38993,14.07494258497761,0.001,
25,58254.37564,14.185481693453216,0.0033993148467935663,
26,58255.30197000001,14.222278787271618,0.00460333039086408,
27,58257.30101,14.290449621580787,0.006710042818165507,
28,58257.32591,14.294334480325936,0.006733269204500625,
29,58257.35226,14.299730123118295,0.006757790093619098,
30,58257.405999999995,14.293046716682227,0.006807618417074168,
31,58258.407960000004,14.328405463618159,0.007701487875122648,
32,58258.42657,14.329330732797413,0.007717619252743613,
33,58263.40742999999,14.466739098632464,0.01157620138835691,
34,58266.32604,14.526240109351983,0.013443623096538793,
35,58268.38015,14.567511000459994,0.014600969764125116,
36,58269.3694,14.569752388316788,0.015115162893297618,
37,58270.35039,14.593893192263673,0.015598675299526132,
38,58273.32425,14.653456547956425,0.01691383649664141,
39,58273.34963,14.66581839391264,0.016924137775734815,
40,58273.373060000005,14.619542552927475,0.016933634314308554,
41,58274.30508,14.679432187434948,0.017301212283563516,
42,58276.29035,14.701724033798271,0.018020864784648538,
43,58276.306860000004,14.691744411859645,0.01802650491228963,
44,58276.32434,14.68262974521283,0.018032470419385827,
45,58278.28499,14.693259285305839,0.01866381297555164,
46,58278.2859,14.726340211252907,0.018664089219026014,
47,58278.310489999996,14.735979784276488,0.018671548182142006,
48,58279.25124,14.742853693959393,0.018948830176857057,
49,58280.30655,14.743886506976622,0.01924186913727971,
50,58280.32484,14.72562545538559,0.019246786815049932,
51,58280.34262999999,14.695645884869776,0.019251564910724273,
52,58281.220089999995,14.726548286270159,0.019481061208049988,
53,58281.32945,14.74037723550623,0.019508834192926594,
54,58281.34541,14.702566506924434,0.019512872349277344,
55,58282.30691,14.74346867241272,0.019749259537625186,
56,58283.347729999994,14.752384227472602,0.019990592624718084,
57,58283.367229999996,14.757855971517419,0.019994976817615084,
58,58284.2814,14.726764479965968,0.020195133646570718,
59,58284.30302000001,14.737466882443405,0.02019974320291651,
60,58285.32279,14.749038275498252,0.020411006841918322,
61,58285.39072,14.734513425462266,0.020424665264264563,
62,58286.306260000005,14.800282643703113,0.020604007442042716,
63,58286.327860000005,14.754363890721592,0.020608135480121414,
64,58287.305960000005,14.77756004935306,0.02079040295444523,
65,58288.27066,14.771073853769895,0.0209618723482885,
66,58288.306370000006,14.809905186023837,0.020968073467891035,
67,58289.25977999999,14.810057403893293,0.02113009414244693,
68,58290.33127,14.80153387387282,0.021304800550198066,
69,58291.26752,14.745727439774805,0.021452015913349998,
70,58291.30323,14.794299667787865,0.02145754263946964,
71,58292.30089,14.813079720463671,0.021609672919394085,
72,58292.32035,14.820102258426877,0.021612599944303812,
73,58293.24947,14.78941376766879,0.02174464309388835,
74,58293.25039,14.842473102250322,0.02174476085606797,
75,58294.30447999999,14.777476923230214,0.021847868089047595,
76,58296.24984,14.788729437565733,0.02175264686353401,
77,58296.28498,14.823232381525964,0.02174609136197575,
78,58297.261139999995,14.79484569197539,0.021475628735043772,
79,58298.29942,14.818819385698017,0.02097172504249817,
80,58300.34445,14.719234016768224,0.019154006631469045,
81,58302.34195,14.602283011510917,0.016090399310719927,
82,58302.342860000004,14.606341375176475,0.016088752255929484,
83,58303.308170000004,14.536425987796871,0.014295114169890877,
84,58303.323070000006,14.532854215342764,0.014267167854403073,
