,mjd,mag,magerr,clrcoeff
0,58256.48045,14.004346960734903,-0.0019708952661733337,
1,58276.46222,14.01583018122415,-0.0016298436176427344,
2,58278.46876,13.988053746317496,-0.0024548037343703477,
3,58280.469560000005,14.000058169208646,-0.002098272374503163,
4,58281.463760000006,14.006148946137822,-0.0019173762997066746,
5,58283.46995,13.988288800820863,-0.0024478226156203764,
6,58284.47034,13.988100703037963,-0.002453409119772487,
7,58286.47021,14.00687704715331,-0.0018957516995466994,
8,58287.47154,14.014220978084467,-0.001677636950891348,
9,58289.47347999999,14.017305805943373,-0.0015860175634818119,
10,58294.47203,14.012430343284516,-0.001730818804449863,
11,58297.430010000004,13.993599726232738,-0.0022900881308876575,
12,58298.44647,14.013879726695544,-0.0016877721171423277,
13,58301.4457,14.000489315403795,-0.0020854673325072515,
14,58302.407320000006,14.002928999888448,-0.0020130087033130573,
15,58303.47317999999,13.99025913069084,-0.002389303818482069,
16,58304.40157,13.996590549808257,-0.00220126067069476,
17,58305.425879999995,13.992098768430171,-0.0023346665776238784,
18,58307.405289999995,14.008344106612368,-0.0018521800336126493,
19,58313.43145,13.995198340285326,-0.0022426092935258213,
20,58314.4474,14.007950043425797,-0.0018638837102538108,
21,58315.473,14.005123446108017,-0.001947833650591868,
22,58319.468629999996,13.987430267458198,-0.0024733210564915065,
23,58321.47035,13.99688900336927,-0.0021923965999326445,
24,58322.48936,13.994315144029239,-0.0022688402223315918,
25,58323.47839,14.008755296903887,-0.0018399676819545463,
26,58325.474310000005,13.99414187025627,-0.0022739864533887766,
27,58326.407360000005,13.979950365196292,-0.0026954741536701077,
28,58327.436010000005,13.99782290929389,-0.0021646595939714963,
29,58328.42626,13.994320865497638,-0.00226867029472011,
30,58329.48577000001,13.981625559947943,-0.0026457208695460643,
31,58330.427489999995,13.99267671465484,-0.002317501574751246,
32,58336.39962999999,13.9813572883813,-0.0026536885350753603,
33,58337.341570000004,13.999416054842504,-0.0021173431711776214,
34,58342.467789999995,14.002810108221526,-0.00201653978582067,
35,58343.36806,14.0111933654488,-0.001767557046170598,
36,58345.38912000001,14.017157658801926,-0.0015904175335827997,
37,58348.40754,13.991190820447658,-0.002361632632704558,
38,58349.34397,13.994474507470288,-0.0022641071281324088,
39,58350.392629999995,14.019441839439606,-0.001522577368643696,
40,58351.385089999996,13.986346232777716,-0.002505516886501802,
41,58352.48239,14.006162448225828,-0.0019169752876929125,
42,58353.43255,13.995589765105436,-0.0022309839763685613,
43,58353.474279999995,13.993859251161831,-0.0022823802404935978,
44,58354.344560000005,13.997174055915885,-0.002183930539298218,
45,58354.43049,13.986586735525647,-0.0024983739548882777,
46,58355.46671,13.995557741587454,-0.002231935074852587,
47,58357.408879999995,14.012294218929556,-0.0017348616977921894,
48,58357.47404,14.003928771994055,-0.0019833154717765478,
49,58358.422529999996,13.996260614817224,-0.0022110597399284115,
50,58359.327189999996,13.998929259211009,-0.002131801001433009,
51,58360.33931,14.009349351918765,-0.0018223242480126522,
52,58361.348470000004,13.999556170205615,-0.002113181744893222,
53,58362.40339,14.007607055614123,-0.0018740704482605453,
54,58363.43574,13.989562983139217,-0.0024099794007652053,
55,58364.34624,14.009849466330522,-0.0018074708499835057,
56,58365.34861,13.984756256093945,-0.0025527391940098343,
57,58366.34798,14.006957591593155,-0.0018933595296832806,
58,58367.341239999994,14.016108786982103,-0.0016215690266315197,
59,58368.3461,14.005050016638563,-0.0019500145058346519,
60,58369.412560000004,13.98988273189479,-0.0024004828627247066,
61,58370.430360000006,14.003839532580296,-0.001985965882365215,
62,58371.43188,14.00926259801379,-0.0018249008389904509,
63,58372.38559,13.988014856951153,-0.0024559587485507572,
64,58373.457429999995,14.020549682763162,-0.0014896744219340396,
65,58374.3904,14.00732152462168,-0.0018825507187360535,
66,58375.368910000005,13.985851270034082,-0.0025202172799877465,
67,58377.41212000001,13.992156323287814,-0.002332957198351915,
68,58378.397229999995,13.978411131372024,-0.002741189398250854,
69,58379.41108,14.012121783590445,-0.0017399830273637784,
70,58380.431979999994,13.981259939225245,-0.0026565798050102174,
71,58382.36652999999,14.003123197016954,-0.002007241048596453,
72,58383.40956,14.00132703140849,-0.0020605871671678377,
73,58384.51004,14.023515350710019,-0.0014015940839124386,
74,58385.308189999996,13.997143082789446,-0.002184850441153463,
75,58386.31792,14.00087710410889,-0.0020739500079659523,
76,58387.443170000006,14.006496462009487,-0.0019070550783182316,
77,58388.26011,14.019934591263741,-0.0015079426394668527,
78,58389.30644,14.00507534730488,-0.001949262185045042,
79,58390.25751,13.983590240542442,-0.002587369855889421,
80,58397.41436,13.987035036904684,-0.002485059403930845,
81,58422.328279999994,14.013376731723529,-0.001702711067811169,
82,58423.301139999996,13.996833053193507,-0.0021940583201528474,
83,58424.25032000001,14.004094244853786,-0.001978400927842572,
84,58428.24579,14.00616846614314,-0.0019167965555487165,
85,58429.283820000004,13.989674369467597,-0.0024066712268123736,
86,58430.20292,14.001221364170188,-0.0020637254841454067,
87,58431.20452000001,14.025229205640995,-0.0013506925924623991,
88,58432.26652999999,14.014263442351568,-0.0016763757621583997,
89,58435.28011,13.99453337611337,-0.0022623587294328673,
90,58437.30847,13.987289544405902,-0.002477500531144705,
91,58439.21656,14.01889770609139,-0.0015387381290856705,
92,58439.217020000004,14.001184267967796,-0.002064827241356426,
93,58439.22612000001,13.985709992495599,-0.002524413222880717,
94,58439.226570000006,14.00810774926974,-0.0018591998466886972,
95,58439.2357,14.01102382997967,-0.0017725922496037438,
96,58441.22015,14.012844952977835,-0.0017185048965582816,
97,58441.2206,13.999178887134564,-0.002124387052103438,
98,58441.229920000005,13.99862798243153,-0.0021407489217835085,
99,58441.230370000005,14.017120385321816,-0.001591524555942081,
100,58441.239389999995,14.000300519766254,-0.002091074562942219,
101,58441.302939999994,14.023906183329748,-0.001389986355106454,
102,58442.2654,13.98247700461266,-0.0026204329630039602,
103,58443.07373,13.994052891795649,-0.002276629113669215,
104,58443.1888,14.01021103919784,-0.0017967321358241528,
105,58443.18926,13.994225687362283,-0.0022714970853401906,
106,58443.34703,14.008153714785847,-0.0018578346708603144,
107,58447.350999999995,13.999071406277126,-0.002127579233569321,
108,58449.219320000004,14.012080613021892,-0.001741205793249767,
109,58449.21977,13.998541419524688,-0.002143319840116731,
110,58449.22022,14.000454157541258,-0.0020865115210246254,
111,58449.230489999994,13.992133876150122,-0.002333623878341351,
112,58449.242770000004,13.995866230508584,-0.002222772953895058,
113,58450.35147,13.996472285924767,-0.002204773108034408,
114,58451.22773,14.013209696767188,-0.0017076720060145156,
115,58451.228189999994,14.009288281003501,-0.0018241380541960117,
116,58451.23182000001,14.003071494181588,-0.002008776622806796,
117,58451.23736,14.019263935760447,-0.0015278611079146964,
118,58451.24619,14.030513141869116,-0.0011937596864872169,
119,58456.267920000006,14.014665360729868,-0.001664438786322886,
120,58457.17642,13.99554055266112,-0.002232445585964693,
121,58464.26457000001,14.021610027176024,-0.0014581821928720817,
122,58465.27015,13.999619357446853,-0.002111305083828452,
123,58468.28095,14.000827800567352,-0.002075414323149616,
124,58471.15776,13.993074367072605,-0.002305691297943613,
125,58474.15267,14.012534389973865,-0.001727728617776203,
126,58474.17167999999,13.987377722663409,-0.002474881636896742,
127,58474.172139999995,14.003134908804855,-0.002006893208495786,
128,58474.172589999995,14.006767990454131,-0.0018989906835122916,
129,58474.173039999994,14.001015115600127,-0.002069851066676176,
130,58474.17351,14.008426391856295,-0.0018497361618680097,
131,58474.17396,13.987456255819799,-0.0024725492021519524,
132,58474.17442,14.000786035928469,-0.0020766547329244545,
133,58474.17487,13.995227541951532,-0.002241742004039482,
134,58474.17533,13.983425444852902,-0.002592264287868795,
135,58474.17579,13.981834653599392,-0.002639510788098043,
136,58474.17625,13.996055872733818,-0.0022171405798055988,
137,58474.1767,14.00542546014455,-0.0019388638337068387,
138,58474.17716,13.987553475080569,-0.0024696617901071027,
139,58474.17761,14.0236607840008,-0.0013972747151762555,
140,58474.17808,13.99698618067791,-0.00218951043386606,
141,58474.17853,14.011760026825124,-0.0017507272032937782,
142,58474.17899,13.985874306713598,-0.002519533090606152,
143,58474.17944,14.008258886856842,-0.001854711060351788,
