,mjd,mag,magerr,clrcoeff
0,58256.48045,18.73583262803816,0.13855422905273335,
1,58276.46222,18.702041566191642,0.13755063451589183,
2,58278.46876,18.696570197701693,0.13738813487174034,
3,58280.469560000005,18.691496754597907,0.13723745361155787,
4,58281.463760000006,18.689176560473744,0.1371685438460702,
5,58283.46995,18.685019527433493,0.13704507996477472,
6,58284.47034,18.683256426999286,0.13699271588187883,
7,58286.47021,18.68046855094679,0.1369099159631197,
8,58287.47154,18.679489170017092,0.1368808283495077,
9,58289.47347999999,18.67843292836449,0.13684945797242537,
10,58294.47203,18.680379359863164,0.13690726698793593,
11,58297.430010000004,18.68398516917856,0.13701435952460322,
12,58298.44647,18.685548195273395,0.1370607813996198,
13,58301.4457,18.690900553110737,0.13721974642738893,
14,58302.407320000006,18.692799909932983,0.13727615732500958,
15,58303.47317999999,18.694979989477456,0.13734090568748053,
16,58304.40157,18.696928317688677,0.13739877103535375,
17,58305.425879999995,18.699115138562895,0.13746371961531806,
18,58307.405289999995,18.703388845362486,0.13759064870726584,
19,58313.43145,18.71561882509616,0.137953879105356,
20,58314.4474,18.717391649308176,0.13800653198445284,
21,58315.473,18.719051394761095,0.13805582642440456,
22,58319.468629999996,18.723947670375537,0.13820124581015353,
23,58321.47035,18.725234954961753,0.1382394781623641,
24,58322.48936,18.72553343525141,0.13824834302696692,
25,58323.47839,18.7255715359756,0.1382494746184753,
26,58325.474310000005,18.724829656399333,0.13822744079506016,
27,58326.407360000005,18.724078530893067,0.13820513236752413,
28,58327.436010000005,18.722930477567875,0.1381710351837659,
29,58328.42626,18.721492439787134,0.13812832546167791,
30,58329.48577000001,18.71957431702125,0.13807135721553115,
31,58330.427489999995,18.717524982153005,0.13801049196994425,
32,58336.39962999999,18.696098269754096,0.13737411861169663,
33,58337.341570000004,18.6912518020173,0.13723017851991387,
34,58342.467789999995,18.656864409915634,0.1362088729744944,
35,58343.36806,18.649326412570968,0.13598499445335782,
36,58345.38912000001,18.633999877109343,0.13552979635014745,
37,58348.40754,18.649354573181018,0.1359858308234762,
38,58349.34397,18.67112264573266,0.13663234257826,
39,58350.392629999995,18.703091882081544,0.13758182889782183,
40,58351.385089999996,18.73698563206942,0.13858847327246177,
41,58352.48239,18.774102992951654,0.13969085889066418,
42,58353.43255,18.802263332262218,0.14052722096818787,
43,58353.474279999995,18.80336165840785,0.14055984125471316,
44,58354.344560000005,18.82269351310848,0.1411339973393218,
45,58354.43049,18.824181355160277,0.14117818624826023,
46,58355.46671,18.83472539145917,0.1414913441263374,
47,58357.408879999995,18.806665283229567,0.14065795891191818,
48,58357.47404,18.80439499477459,0.14059053134480531,
49,58358.422529999996,18.759813006176305,0.13926644628343626,
50,58359.327189999996,18.695177900120353,0.1373467836335745,
51,58360.33931,18.593819394572098,0.13433643601879136,
52,58361.348470000004,18.460336602064373,0.13037199708131192,
53,58362.40339,18.29383344046377,0.125426853181774,
54,58363.43574,18.114772555659798,0.12010874490309603,
55,58364.34624,17.9520120705207,0.11527475849446472,
56,58365.34861,17.776533244803367,0.11006303737066009,
57,58366.34798,17.61467185461862,0.10525575408217308,
58,58367.341239999994,17.476141782156322,0.10114141093004275,
59,58368.3461,17.44227974489062,0.10013570842325142,
60,58369.412560000004,17.498895246110244,0.10181718880947427,
61,58370.430360000006,17.51833320190983,0.10239449609672197,
62,58371.43188,17.494593085327512,0.10168941463422715,
63,58372.38559,17.440154900780787,0.1000726005531894,
64,58373.457429999995,17.351033713031928,0.09742570127704825,
65,58374.3904,17.25706789091147,0.09463491636007065,
66,58375.368910000005,17.14986825511596,0.091451087176944,
67,58377.41212000001,16.931368255742463,0.08496163719555111,
68,58378.397229999995,16.845190976169516,0.0824021719922346,
69,58379.41108,16.780891566806506,0.08049247953415323,
70,58380.431979999994,16.749852297381093,0.07957061323221848,
71,58382.36652999999,16.815305357748457,0.08151456912512917,
72,58383.40956,16.935315802310573,0.08507887932862407,
73,58384.51004,17.129285551590318,0.09083978088223249,
74,58385.308189999996,17.298091059008552,0.09585330445255397,
75,58386.31792,17.52435131312137,0.1025732339997048,
76,58387.443170000006,17.7651182481116,0.10972401196891463,
77,58388.26011,17.91372332538874,0.11413758276404568,
78,58389.30644,18.05456369399193,0.11832054171156031,
79,58390.25751,18.140767253972456,0.12088078744298197,
80,58397.41436,18.377804637148422,0.12792079772330817,
81,58422.328279999994,18.397603569691505,0.12850882601983776,
82,58423.301139999996,18.402468966740216,0.1286533283121844,
83,58424.25032000001,18.407510266249844,0.1288030549076204,
84,58428.24579,18.429570216715423,0.12945823543644802,
85,58429.283820000004,18.43520659762163,0.12962563594936244,
86,58430.20292,18.440151313982923,0.12977249402529284,
87,58431.20452000001,18.44549091502784,0.12993108017632687,
88,58432.26652999999,18.451096921102128,0.13009757855673326,
89,58435.28011,18.46669404624684,0.13056081317353113,
90,58437.30847,18.4769347042128,0.13086496071512016,
91,58439.21656,18.486380197790055,0.1311454918743647,
92,58439.217020000004,18.486382452999276,0.13114555885407847,
93,58439.22612000001,18.486427064753858,0.13114688382318956,
94,58439.226570000006,18.486429270722606,0.1311469493404614,
95,58439.2357,18.486474025199126,0.1311482785484141,
96,58441.22015,18.496103263524727,0.13143426692668442,
97,58441.2206,18.496105424908055,0.13143433111976927,
98,58441.229920000005,18.496150187301758,0.1314356605628622,
99,58441.230370000005,18.49615234846717,0.131435724749475,
100,58441.239389999995,18.496195665710317,0.1314370112715964,
101,58441.302939999994,18.496500741092596,0.13144607201045017,
102,58442.2654,18.50109663455364,0.13158257004624313,
103,58443.07373,18.50492114576884,0.1316961580293346,
104,58443.1888,18.505462962035384,0.13171224997245096,
105,58443.18926,18.505465126671176,0.13171231426213398,
106,58443.34703,18.506206934075664,0.1317343459420472,
107,58447.350999999995,18.52462338679995,0.1322813145879585,
108,58449.219320000004,18.53294852043957,0.13252857105705534,
109,58449.21977,18.532950505150787,0.13252863000297838,
110,58449.22022,18.53295248985216,0.1325286889486092,
111,58449.230489999994,18.532997782472943,0.13253003413944647,
112,58449.242770000004,18.53305193284165,0.1325316424053971,
113,58450.35147,18.537910731544837,0.13267594872688165,
114,58451.22773,18.541708728446753,0.13278874923486855,
115,58451.228189999994,18.541710712480025,0.1327888081606568,
116,58451.23182000001,18.541726368731624,0.1327892731513292,
117,58451.23736,18.541750261617373,0.132789982770036,
118,58451.24619,18.541788340532115,0.13279111371380387,
119,58456.267920000006,18.562836159306038,0.1334162339313893,
120,58457.17642,18.566514951933883,0.13352549407243636,
121,58464.26457000001,18.593874299504975,0.13433806669529774,
122,58465.27015,18.597564390327385,0.13444766239272338,
123,58468.28095,18.608331328646834,0.13476744046081096,
124,58471.15776,18.618227130653732,0.1350613457804159,
125,58474.15267,18.628125377710987,0.13535532371801634,
126,58474.17167999999,18.62818689740885,0.13535715085304284,
127,58474.172139999995,18.628188385845586,0.1353571950596139,
128,58474.172589999995,18.62818984191566,0.13535723830489516,
129,58474.173039999994,18.628191297976517,0.13535728154990262,
130,58474.17351,18.62819281874135,0.1353573267166181,
131,58474.17396,18.628194274783336,0.13535736996106512,
132,58474.17442,18.628195763172286,0.13535741416621688,
133,58474.17487,18.628197219195613,0.13535745741010968,
134,58474.17533,18.62819870756547,0.13535750161469445,
135,58474.17579,18.628200195925704,0.13535754581899345,
136,58474.17625,18.628201684276277,0.13535759002300546,
137,58474.1767,18.62820314026211,0.1353576332657846,
138,58474.17716,18.62820462859361,0.13535767746923028,
139,58474.17761,18.628206084560755,0.1353577207114544,
140,58474.17808,18.628207605227708,0.135357765875263,
141,58474.17853,18.628209061175998,0.13535780911692713,
142,58474.17899,18.628210549469163,0.13535785331923417,
143,58474.17944,18.628212005398794,0.1353578965603442,
144,58474.17991,18.628213526026553,0.1353579417229886,
145,58474.180360000006,18.628214981937347,0.13535798496353918,
146,58474.18082,18.628216470192132,0.13535802916470635,
147,58474.18127000001,18.62821792608426,0.1353580724047026,
148,58474.18173,18.628219414319954,0.13535811660530267,
149,58474.18219,18.628220902546055,0.13535816080561786,
150,58474.18264,18.62822235841008,0.13535820404477944,
151,58474.1831,18.628223846617107,0.13535824824452808,
152,58474.183560000005,18.628225334814488,0.13535829244399028,
