,mjd,mag,magerr,clrcoeff
0,58256.48045,18.712969830261706,0.13736226748741848,
1,58276.46222,18.810653678821065,0.14133092819855614,
2,58278.46876,18.84619501155378,0.13918462337665366,
3,58280.469560000005,18.592402661201792,0.13387725995217586,
4,58281.463760000006,18.37372353035378,0.12986567121352183,
5,58283.46995,18.152053869580687,0.11992804787160344,
6,58284.47034,18.07935928330015,0.11461795471578767,
7,58286.47021,17.69540055476562,0.10470813418360764,
8,58287.47154,17.390530271115068,0.10070354750417626,
9,58289.47347999999,17.372514954457234,0.10189314605818117,
10,58294.47203,17.18953804616273,0.0943763034636142,
11,58297.430010000004,16.93315155938335,0.08491038387200872,
12,58298.44647,16.65010052132005,0.08229041991863845,
13,58301.4457,16.74374204910663,0.07990839257663518,
14,58302.407320000006,16.717083617962754,0.08161752192593286,
15,58303.47317999999,16.882315199175263,0.0853612264277796,
16,58304.40157,17.058687902387945,0.09020108540548571,
17,58305.425879999995,17.2935528156758,0.09662623656953967,
18,58307.405289999995,17.802625992055827,0.10949931607644642,
19,58313.43145,18.413981815036443,0.12512117705998488,
20,58314.4474,18.29739459883293,0.1260136742019929,
21,58315.473,18.512823475583787,0.12678540286298595,
22,58319.468629999996,18.318847135206518,0.1287126431655638,
23,58321.47035,18.464353230160317,0.12914305691164635,
24,58322.48936,18.539447777770732,0.1292533359139359,
25,58323.47839,18.436418942305327,0.1293006139063559,
26,58325.474310000005,18.326399013680877,0.1292480978593658,
27,58326.407360000005,18.300798105338064,0.12916975731033548,
28,58327.436010000005,18.356893641981156,0.1290541624315678,
29,58328.42626,18.439892232736568,0.12892167794591608,
30,58329.48577000001,18.276247495335934,0.12876567434874947,
31,58330.427489999995,18.37451128103949,0.12862205141579136,
32,58336.39962999999,18.361169639339188,0.12803220036101798,
33,58337.341570000004,18.451185419287487,0.1280434307450931,
34,58342.467789999995,18.425867895426183,0.12852885671367037,
35,58343.36806,18.448539752755284,0.12866364131776192,
36,58345.38912000001,18.329446732676942,0.12898937519170167,
37,58348.40754,18.413669173983127,0.1294844279997232,
38,58349.34397,18.537162403143128,0.12963528610777347,
39,58350.392629999995,18.63501790485061,0.12980264766637767,
40,58351.385089999996,18.28282058415443,0.12995950924767513,
41,58352.48239,18.64923812178252,0.13013121273416278,
42,58353.43255,18.632524705779115,0.1302784292376888,
43,58353.474279999995,18.559195869473424,0.13028486375643017,
44,58354.344560000005,18.496390935459804,0.13041846086380898,
45,58354.43049,18.421397661879578,0.13043159048188296,
46,58355.46671,18.658046301968437,0.1305890495695809,
47,58357.408879999995,18.733994621247504,0.1308798578554859,
48,58357.47404,18.71357663948465,0.13088951718059488,
49,58358.422529999996,18.654788909551936,0.1310294077704331,
50,58359.327189999996,18.533796855512215,0.13116159148095624,
51,58360.33931,18.33319131735696,0.1313080421565162,
52,58361.348470000004,18.49613368018057,0.13145255986522125,
53,58362.40339,18.588145234730746,0.1316020285078217,
54,58363.43574,18.336886099981616,0.1317467177759472,
55,58364.34624,18.56298251043916,0.13187303399724243,
56,58365.34861,18.572258227729805,0.13201069518942693,
57,58366.34798,18.612063330927256,0.13214648678990665,
58,58367.341239999994,18.367944313913128,0.13228000966500825,
59,58368.3461,18.441460216596948,0.13241363620941787,
60,58369.412560000004,18.47594871921065,0.13255385686641025,
61,58370.430360000006,18.383037678700493,0.13268614942619855,
62,58371.43188,18.77360216597697,0.13281487090387128,
63,58372.38559,18.48074590371343,0.1329361092912978,
64,58373.457429999995,18.594981997649285,0.13307081054960118,
65,58374.3904,18.520670121649854,0.13318672399129988,
66,58375.368910000005,18.77024496870767,0.13330696313827534,
67,58377.41212000001,18.743801975331547,0.13355364952061705,
68,58378.397229999995,18.65605704125976,0.13367047589430797,
69,58379.41108,18.280590686177664,0.13378928170294097,
70,58380.431979999994,18.586342583234973,0.13390745281982436,
71,58382.36652999999,18.678481286937608,0.13412737353915966,
72,58383.40956,18.725475141735675,0.13424377658303593,
73,58384.51004,18.511754389283546,0.13436494930929915,
74,58385.308189999996,18.842675728153047,0.13445178075707948,
75,58386.31792,18.42368145241582,0.13456036607540806,
76,58387.443170000006,18.516283201436444,0.13467971492279024,
77,58388.26011,18.734270512367992,0.13476526997393629,
78,58389.30644,18.618518811628952,0.13487350851947194,
79,58390.25751,18.885435512967888,0.13497059067475875,
80,58397.41436,18.664015346117118,0.13566168329926181,
81,58422.328279999994,18.614595531513842,0.1375400467658347,
82,58423.301139999996,18.651660117401363,0.13759727121532722,
83,58424.25032000001,18.55525493473974,0.13765196423044573,
84,58428.24579,18.536638557592852,0.13786992928386516,
85,58429.283820000004,18.801538810350763,0.13792333357381686,
86,58430.20292,18.796328482052424,0.1379695158929311,
87,58431.20452000001,18.89647352158948,0.1380186670940063,
88,58432.26652999999,18.615321976106294,0.1380694464047943,
89,58435.28011,18.957555601474155,0.13820608690239317,
90,58437.30847,18.68725622781195,0.13829188861568537,
91,58439.21656,18.947413700202297,0.1383681045813931,
92,58439.217020000004,18.669682646753817,0.13836812243175217,
93,58439.22612000001,18.62781059796428,0.1383684755066224,
94,58439.226570000006,18.764141313097355,0.1383684929638102,
95,58439.2357,18.87231178559322,0.13836884709868252,
96,58441.22015,18.754394075868642,0.13844346953774916,
97,58441.2206,18.651041251834545,0.13844348592974826,
98,58441.229920000005,18.546431744521772,0.13844382537238092,
99,58441.230370000005,18.53808404129105,0.13844384175917673,
100,58441.239389999995,18.80172045185794,0.13844417017285265,
101,58441.302939999994,18.869227043413783,0.13844648126776832,
102,58442.2654,18.71061193861105,0.13848089896433563,
103,58443.07373,18.585499274779337,0.13850896050450529,
104,58443.1888,18.855368423798698,0.1385128926461599,
105,58443.18926,18.5570902689481,0.13851290833389568,
106,58443.34703,18.635849065188125,0.13851827420506085,
107,58447.350999999995,18.824979417714697,0.13864469404617846,
108,58449.219320000004,18.428561285672163,0.13869729870833286,
109,58449.21977,18.794238622582032,0.13869731089215637,
110,58449.22022,18.65997858160944,0.13869732307574606,
111,58449.230489999994,18.755816800531445,0.13869760106877888,
112,58449.242770000004,18.730171509968365,0.1386979333095461,
113,58450.35147,18.769695771462303,0.13872721304025942,
114,58451.22773,18.838718379089308,0.13874935340996136,
115,58451.228189999994,18.637179534036214,0.13874936480115602,
116,58451.23182000001,18.93956636232852,0.13874945468402317,
117,58451.23736,18.843155716224505,0.13874959183148577,
118,58451.24619,18.859485603884337,0.13874981035293515,
119,58456.267920000006,18.90786948143382,0.1388596705283502,
120,58457.17642,18.856060672646933,0.13887649057658985,
121,58464.26457000001,18.867341122806543,0.13897602242737045,
122,58465.27015,18.76086451414983,0.13898563521782697,
123,58468.28095,18.552771694051554,0.13900780034335208,
124,58471.15776,18.73273386529135,0.13901978182737001,
125,58474.15267,18.64462935286797,0.1390228001573502,
126,58474.17167999999,18.553815519315272,0.13902278871352697,
127,58474.172139999995,18.787539865779948,0.1390227884318443,
128,58474.172589999995,18.672567698503595,0.13902278815606722,
129,58474.173039999994,18.608442735587495,0.13902278788007444,
130,58474.17351,18.606608092205096,0.1390227875915851,
131,58474.17396,18.78892509109428,0.13902278731515155,
132,58474.17442,18.80147256499228,0.13902278703235244,
133,58474.17487,18.93546070447868,0.1390227867554828,
134,58474.17533,18.749674516138164,0.13902278647223792,
135,58474.17579,18.89644842867277,0.13902278618876768,
136,58474.17625,18.946555715827348,0.13902278590507228,
137,58474.1767,18.911508174351372,0.13902278562732623,
138,58474.17716,18.42277779688023,0.13902278534318496,
139,58474.17761,18.922423957355257,0.13902278506500293,
140,58474.17808,18.79882383426891,0.13902278477422697,
141,58474.17853,18.81052277903904,0.1390227844956043,
142,58474.17899,18.803217965167683,0.13902278421056707,
143,58474.17944,18.804820852573325,0.1390227839315082,
144,58474.17991,18.79601473079513,0.13902278363981663,
145,58474.180360000006,18.701711740212648,0.1390227833603172,
146,58474.18082,18.487238226150644,0.13902278307438382,
147,58474.18127000001,18.736467219736934,0.1390227827944483,
148,58474.18173,18.63987180068383,0.13902278250806926,
149,58474.18219,18.901776151870404,0.13902278222146497,
150,58474.18264,18.7114636965632,0.1390227819408733,
151,58474.1831,18.76321378609858,0.13902278165382326,
152,58474.183560000005,18.633494217205968,0.13902278136654805,
153,58474.184010000004,18.68062063517901,0.13902278108530014,
154,58474.18447000001,18.750005422756495,0.1390227807975793,
155,58474.184929999996,18.545107783151792,0.13902278050963318,
156,58474.185379999995,18.79341084243872,0.1390227802277289,
157,58474.18584,18.736862292617502,0.13902277993933726,
158,58474.18629,18.586766679473648,0.139022779656997,
159,58474.186760000004,18.418199734218568,0.13902277936187807,
160,58474.187210000004,18.82293465666642,0.13902277907909705,
161,58474.18767000001,18.710237753444193,0.13902277878980923,
162,58474.188120000006,18.677925461688208,0.13902277850659223,
163,58474.18859,18.718777821228734,0.1390227782105578,
164,58474.18904,19.004140215746087,0.13902277792690015,
165,58474.18949,18.744685205801407,0.139022777643027,
166,58474.18995,18.76365071558437,0.13902277735262253,
