,mjd,mag,magerr,clrcoeff
0,58303.4669,19.211219680866215,0.15267322452172655,
1,58312.40181,19.213167537111946,0.15273107585222484,
2,58312.41998,19.213062541423223,0.15272795748026974,
3,58312.4209,19.213057209412135,0.15272779911954043,
4,58312.45307,19.21286980543721,0.1527222332214852,
5,58316.349010000005,19.17757362320663,0.15167393660923695,
6,58316.46705,19.176226281730326,0.15163392056739072,
7,58318.36037,19.15394850833791,0.1509722706976359,
8,58319.35225,19.142380568113243,0.15062870287296332,
9,58319.45092,19.141256260612067,0.15059531094017847,
10,58319.46766,19.14106613980656,0.1505896643522549,
11,58320.374970000004,19.1310931567678,0.1502934667560037,
12,58320.38432999999,19.130994229790186,0.1502905286247686,
13,58321.47479,19.120191269204366,0.1499696806953697,
14,58321.475739999994,19.120182562386727,0.14996942210288583,
15,58322.37839,19.11257835044265,0.14974357700814672,
16,58322.40935,19.112343127833242,0.14973659089664731,
17,58322.48844,19.111750558016386,0.1497189915730867,
18,58324.466089999994,19.101421532684775,0.14941221952073785,
19,58324.467039999996,19.10141891693522,0.14941214183297608,
20,58325.490379999996,19.100130672034663,0.14937388095942955,
21,58326.38409,19.101736504200108,0.14942157417474328,
22,58327.43614,19.1073169801534,0.149587314310556,
23,58328.37846,19.116084788005164,0.14984771820375337,
24,58328.40158,19.11634784272274,0.14985553092886533,
25,58328.43082,19.11668392450392,0.14986551255776642,
26,58329.361829999994,19.12942907379206,0.15024404349162418,
27,58329.486860000005,19.131452669918215,0.15030414429657096,
28,58330.399560000005,19.1485936616231,0.15081323175020606,
29,58330.430570000004,19.14925144300479,0.15083276785724226,
30,58330.43151,19.14927146157335,0.15083336240872852,
31,58333.49996,19.234526012577085,0.1533654225735394,
32,58336.40036,19.297454866601125,0.1552344095380534,
33,58343.47396,20.12811177255815,0.17990491964497707,
34,58346.407360000005,11.349413807484853,-0.08082240991769984,
35,58347.407060000005,11.636042636574865,-0.0723095336937265,
36,58347.42608,11.644389077426743,-0.07206164440042573,
37,58348.41217,11.657598743648641,-0.07166931731363535,
38,58348.43091,11.655101620390752,-0.07174348187439467,
39,58349.348060000004,11.565555391312477,-0.07440300487801943,
40,58349.46936,11.556564374616173,-0.07467003807389966,
41,58349.470279999994,11.556497677923842,-0.07467201896566189,
42,58349.48289,11.55558574916462,-0.07469910324981077,
43,58350.39565,11.500089435892958,-0.07634734375397911,
44,58350.40497,11.499623258241503,-0.07636118923022733,
45,58351.36995,11.46091849000908,-0.07751072084673033,
46,58351.38924,11.460322682609656,-0.07752841632649321,
47,58351.483779999995,11.457494113229853,-0.07761242483707337,
48,58352.32895,11.43834402087473,-0.07818118258002049,
49,58352.47161,11.436077506370022,-0.0782484980608103,
50,58352.47256,11.436063239562145,-0.07824892178500426,
51,58352.4831,11.435905671551927,-0.07825360155490774,
52,58353.41168,11.426536389679018,-0.07853186922653316,
53,58353.43377,11.426405897527264,-0.07853574484344022,
54,58353.45797,11.42626698901662,-0.07853987042620636,
55,58353.474539999996,11.426174283835595,-0.07854262377008281,
56,58353.49115,11.426083292967379,-0.07854532619886884,
57,58353.5057,11.426005163869247,-0.07854764663308333,
58,58354.34914,11.423482862318252,-0.07862255898914788,
59,58354.43172000001,11.423389967194835,-0.07862531797431338,
60,58354.4589,11.423363109487399,-0.07862611564822425,
61,58354.47263,11.423350186275558,-0.0786264994676159,
62,58354.492079999996,11.423332587662815,-0.07862702214641437,
63,58355.34579,11.422848765677243,-0.07864139165938588,
64,58355.47134,11.42274134780744,-0.07864458197011903,
65,58355.4723,11.422740455410974,-0.07864460847429405,
66,58355.49069,11.422723155636808,-0.0786451222775868,
67,58355.50618,11.422708283081516,-0.07864556399247896,
68,58356.38192000001,11.421466078551573,-0.0786824574670183,
69,58356.40644,11.421421257530996,-0.07868378865132941,
70,58356.427189999995,11.421382956714629,-0.07868492618557549,
71,58356.47241,11.421298327550739,-0.07868743967174302,
72,58356.496029999995,11.42125349935467,-0.07868877106916627,
73,58356.50539,11.421235618305722,-0.07868930213632003,
74,58357.380679999995,11.419316182451016,-0.0787463093812048,
75,58357.41112999999,11.419242237198223,-0.07874850555521279,
76,58357.428920000006,11.419198863974444,-0.078749793739959,
77,58357.475179999994,11.419085504287596,-0.0787531605226584,
78,58357.48902000001,11.419051432376074,-0.07875417245843058,
79,58358.41586,11.41666083574209,-0.07882517317845994,
80,58358.417160000005,11.416657405746674,-0.07882527504932374,
81,58358.42332,11.416641152702132,-0.07882575776474665,
82,58358.45401,11.41656017698631,-0.07882816274350657,
83,58359.27897000001,11.41442253500444,-0.07889165071036808,
84,58359.30906,11.41434746646019,-0.07889388024613231,
85,58359.32336,11.41431189819199,-0.0788949366236979,
86,58359.38396,11.414161967047313,-0.0788993895786948,
87,58360.31,11.412090959512613,-0.0789608985024754,
88,58360.319339999995,11.412072740774814,-0.07896143959898799,
89,58360.344820000006,11.412023365517664,-0.07896290604412537,
90,58361.30815,11.41056874568681,-0.07900610825310173,
91,58361.31742000001,11.410559232771881,-0.0790063907866751,
92,58361.34685,11.410529672154723,-0.0790072687370047,
93,58361.35264,11.410523971739654,-0.0790074380393323,
94,58363.28145,11.411210016004272,-0.07898706252467308,
95,58363.43599,11.41153166798043,-0.0789775094609812,
96,58363.443029999995,11.411547417207832,-0.07897704170892739,
97,58364.32497,11.414329260596318,-0.07889442096028931,
98,58364.34417999999,11.414408732689765,-0.07889206063911397,
99,58364.345120000005,11.414412643251179,-0.07889194449543996,
100,58364.364879999994,11.414495319330234,-0.07888948901589204,
101,58365.35174,11.419833400850393,-0.07873094799474328,
102,58365.36147999999,11.419898540330426,-0.07872901335218635,
103,58365.39662000001,11.420135679767153,-0.07872197031091555,
104,58366.35096,11.427911977792375,-0.07849101425956645,
105,58366.3651,11.428047462207363,-0.07848699037244128,
106,58366.384860000006,11.428237829759844,-0.07848133645613259,
107,58367.341810000005,11.438960339373969,-0.07816287792059312,
108,58367.36803,11.439297270167975,-0.07815287107601115,
109,58367.39098,11.439594143040889,-0.07814405395168561,
110,58367.39246,11.439613350768361,-0.07814348348217964,
111,58368.31978,11.45320180864029,-0.07773990628338334,
