,mjd,mag,magerr,clrcoeff
0,58303.4669,20.340981067743257,0.18553431776940604,
1,58312.40181,20.08142631181884,0.17922153976018323,
2,58312.41998,20.219268285565583,0.17920371438455535,
3,58312.4209,20.123270174698696,0.1792028118286883,
4,58312.45307,20.007432588254005,0.17917125146436813,
5,58316.349010000005,20.037031509488106,0.17531704071536475,
6,58316.46705,20.198101944951638,0.17519840359700606,
7,58318.36037,20.06882714310912,0.17327036455707095,
8,58319.35225,19.748740320358717,0.1722375128339106,
9,58319.45092,19.648634975092165,0.17213376509901152,
10,58319.46766,19.758587859373637,0.17211614467104325,
11,58320.374970000004,19.840490568107313,0.17115250044523794,
12,58320.38432999999,19.435168210071573,0.17114246750165857,
13,58321.47479,19.756069749570326,0.1699596887262455,
14,58321.475739999994,19.581467058257882,0.1699586457486188,
15,58322.37839,19.63577468874952,0.1689570435579994,
16,58322.40935,19.66638916707182,0.16892230141657477,
17,58322.48844,19.701932260761534,0.16883342872987334,
18,58324.466089999994,19.747036603702995,0.16655083210193417,
19,58324.467039999996,19.852071577205077,0.16654970607380765,
20,58325.490379999996,19.615963897142738,0.16532525350949795,
21,58326.38409,19.82550777573827,0.16425159975154363,
22,58327.43614,19.454326936681028,0.16311607720726012,
23,58328.37846,19.588443328483464,0.16218359460474757,
24,58328.40158,19.677147521229678,0.1621600308309304,
25,58328.43082,19.544876076939534,0.16213012538408272,
26,58329.361829999994,19.374646688081317,0.16108405305002432,
27,58329.486860000005,19.34070653459408,0.16092432673503093,
28,58330.399560000005,19.371237372067313,0.1595953622433784,
29,58330.430570000004,19.477744558022327,0.15954561771361392,
30,58330.43151,19.281483845242963,0.15954410551484094,
31,58333.49996,19.212967403100542,0.15367987030604519,
32,58336.40036,19.027706785052498,0.14792241406709755,
33,58343.47396,18.90019304963674,0.14116813376737253,
34,58346.407360000005,18.870931006450633,0.1416634928677994,
35,58347.407060000005,18.911173127318445,0.14226034518689462,
36,58347.42608,18.76804756891561,0.14227378614788005,
37,58348.41217,18.869559211479096,0.14307668584867123,
38,58348.43091,19.000867447571384,0.14309395335728753,
39,58349.348060000004,19.135304307677988,0.14403009668074068,
40,58349.46936,18.743306570209274,0.14416723004438753,
41,58349.470279999994,19.143117769040245,0.14416828198747106,
42,58349.48289,19.11939603282115,0.14418271844913227,
43,58350.39565,19.07705446224858,0.14531645662201814,
44,58350.40497,19.002370215940932,0.14532893368697647,
45,58351.36995,18.964674874012385,0.14671877739304157,
46,58351.38924,19.225697498346285,0.14674853254761128,
47,58351.483779999995,19.30463496399957,0.1468954533203935,
48,58352.32895,19.33049651815546,0.14828142187706767,
49,58352.47161,19.266931646963904,0.14852663037112596,
50,58352.47256,19.124740110193876,0.14852827274801633,
51,58352.4831,18.892781311612787,0.14854650271243713,
52,58353.41168,19.12738417163403,0.15020317993879845,
53,58353.43377,19.228045199402878,0.15024359709941665,
54,58353.45797,18.93728113698709,0.15028791704387617,
55,58353.474539999996,19.191322973847154,0.15031828839103517,
56,58353.49115,19.197584121075433,0.15034875312124057,
57,58353.5057,19.238521474051336,0.15037545584479456,
58,58354.34914,19.006704826528146,0.15194270036609242,
59,58354.43172000001,19.091189513318035,0.15209743345418564,
60,58354.4589,19.127145294600965,0.15214838187402396,
61,58354.47263,19.016401290972876,0.15217412160145677,
62,58354.492079999996,19.460392893625038,0.1522105877937286,
63,58355.34579,19.17314786169658,0.1538078580094851,
64,58355.47134,19.30794480621162,0.15404091965197436,
65,58355.4723,19.217498708361465,0.15404269865561632,
66,58355.49069,19.502453426081125,0.15407676816062527,
67,58355.50618,19.462917614535204,0.15410545084353872,
68,58356.38192000001,19.41168907421691,0.15569838959664878,
69,58356.40644,18.97136539345683,0.1557419674175336,
70,58356.427189999995,19.32388926746073,0.15577879242338105,
71,58356.47241,19.425039176812287,0.15585887431693518,
72,58356.496029999995,19.4764040710259,0.15590060972168446,
73,58356.50539,19.22409980298642,0.15591713025601756,
74,58357.380679999995,19.657479475202475,0.15740914335152917,
75,58357.41112999999,19.164440005597296,0.15745890242067845,
76,58357.428920000006,19.269147323944015,0.15748790050171563,
77,58357.475179999994,19.523189747885855,0.15756305434895285,
78,58357.48902000001,19.38434539731773,0.15758546855948802,
79,58358.41586,19.743196313757494,0.15901607596610884,
80,58358.417160000005,19.454826066135713,0.15901798925920668,
81,58358.42332,19.32445827414814,0.15902705192922945,
82,58358.45401,19.36661088104029,0.15907212003549137,
83,58359.27897000001,19.29094413155704,0.16023374194258183,
84,58359.30906,19.26237141390911,0.1602743790326167,
85,58359.32336,19.568850646984835,0.16029365072383878,
86,58359.38396,19.563744221007966,0.16037503016839,
87,58360.31,19.71971627426015,0.16156370777819223,
88,58360.319339999995,19.38902403700885,0.1615752037582175,
89,58360.344820000006,19.784974762893114,0.16160651845000723,
90,58361.30815,19.503517210500416,0.16274354483287462,
91,58361.31742000001,19.80688363457459,0.16275407544224402,
92,58361.34685,19.481314216572386,0.16278745986138615,
93,58361.35264,19.432254901749864,0.16279401933704557,
94,58363.28145,19.66240191836383,0.16485037378295703,
95,58363.43599,19.796677613447343,0.16500649044759513,
96,58363.443029999995,19.65328864783706,0.1650135804684783,
97,58364.32497,19.5590877478368,0.16588976328017085,
