,mjd,mag,magerr,clrcoeff
0,58303.4669,14.24135990777369,0.005049533356203395,
1,58312.40181,14.20396450220674,0.003973335153388435,
2,58312.41998,14.206938229109113,0.003970543473090948,
3,58312.4209,14.20480713706021,0.003970402050174071,
4,58312.45307,14.20209981818933,0.003965452492313559,
5,58316.349010000005,14.183032262078703,0.0033006116833104726,
6,58316.46705,14.185364489370963,0.0032783584415136957,
7,58318.36037,14.171217179823536,0.0029034802634930745,
8,58319.35225,14.15949275295587,0.002693225702180113,
9,58319.45092,14.157284895086413,0.0026717747414378157,
10,58319.46766,14.158879979672768,0.0026681257430440364,
11,58320.374970000004,14.153842667265867,0.002466100371609381,
12,58320.38432999999,14.147940292666183,0.0024639723983072015,
13,58321.47479,14.144628487634202,0.0022098257790741926,
14,58321.475739999994,14.142351377572295,0.002209598929715617,
15,58322.37839,14.136243552856866,0.0019897063304895046,
16,58322.40935,14.136362650786365,0.0019820088948654946,
17,58322.48844,14.136157034158618,0.0019622979665749885,
18,58324.466089999994,14.120023653846795,0.0014470121776052336,
19,58324.467039999996,14.120927591276871,0.0014467541235936299,
20,58325.490379999996,14.109708112277767,0.0011627697844527884,
21,58326.38409,14.102537960413994,0.001,
22,58327.43614,14.089871432111094,0.001,
23,58328.37846,14.08097817998561,0.001,
24,58328.40158,14.081282366339707,0.001,
25,58328.43082,14.080159227628446,0.001,
26,58329.361829999994,14.069145930457216,0.001,
27,58329.486860000005,14.067573154816955,0.001,
28,58330.399560000005,14.057653603120349,0.001,
29,58330.430570000004,14.057972395817492,0.001,
30,58330.43151,14.056731689782959,0.001,
31,58333.49996,14.020039447824184,0.001,
32,58336.40036,13.982477578176228,0.001,
33,58343.47396,13.896864812032668,0.001,
34,58346.407360000005,13.868898165888012,0.001,
35,58347.407060000005,13.861384995796051,0.001,
36,58347.42608,13.860240068738177,0.001,
37,58348.41217,13.854264633104139,0.001,
38,58348.43091,13.855065182773437,0.001,
39,58349.348060000004,13.850722077686967,0.001,
40,58349.46936,13.847370929631614,0.001,
41,58349.470279999994,13.850139439877788,0.001,
42,58349.48289,13.849910092226676,0.001,
43,58350.39565,13.845364339942023,0.001,
44,58350.40497,13.84481142297534,0.001,
45,58351.36995,13.840990734885537,0.001,
46,58351.38924,13.84270767437111,0.001,
47,58351.483779999995,13.842945828191507,0.001,
48,58352.32895,13.840826912404362,0.001,
49,58352.47161,13.840079648605291,0.001,
50,58352.47256,13.83912025608361,0.001,
51,58352.4831,13.837536097516077,0.001,
52,58353.41168,13.837536802632128,0.001,
53,58353.43377,13.838179177459022,0.001,
54,58353.45797,13.836214544988826,0.001,
55,58353.474539999996,13.837884793560615,0.001,
56,58353.49115,13.83790652885683,0.001,
57,58353.5057,13.838161528836332,0.001,
58,58354.34914,13.835971440780538,0.001,
59,58354.43172000001,13.836498804831134,0.001,
60,58354.4589,13.83672706060039,0.001,
61,58354.47263,13.835995459134974,0.001,
62,58354.492079999996,13.838907422915634,0.001,
63,58355.34579,13.83712969164432,0.001,
64,58355.47134,13.838076356778188,0.001,
65,58355.4723,13.837489798926002,0.001,
66,58355.49069,13.839350855591835,0.001,
67,58355.50618,13.83910398591395,0.001,
68,58356.38192000001,13.83967143053921,0.001,
69,58356.40644,13.836879077778969,0.001,
70,58356.427189999995,13.839172677098368,0.001,
71,58356.47241,13.83988852882121,0.001,
72,58356.496029999995,13.840253462521103,0.001,
73,58356.50539,13.838649419901202,0.001,
74,58357.380679999995,13.84307578979511,0.001,
75,58357.41112999999,13.840013679414218,0.001,
76,58357.428920000006,13.840719859751692,0.001,
