,mjd,mag,magerr,clrcoeff
0,58303.4669,15.003470154102178,0.027600000000000013,
1,58312.40181,14.99635390577316,0.027600000000000013,
2,58312.41998,15.017675665152234,0.027600000000000013,
3,58312.4209,15.002895243233423,0.027600000000000013,
4,58312.45307,14.985215525300754,0.027600000000000013,
5,58316.349010000005,15.009980023515501,0.027600000000000013,
6,58316.46705,15.035990401245591,0.027600000000000013,
7,58318.36037,15.026139434582367,0.027600000000000013,
8,58319.35225,14.980576907491727,0.027600000000000013,
9,58319.45092,14.96507436739913,0.027600000000000013,
10,58319.46766,14.98279762483397,0.027600000000000013,
11,58320.374970000004,15.001140597029984,0.027600000000000013,
12,58320.38432999999,14.935829150619968,0.027600000000000013,
13,58321.47479,14.993961350075462,0.027600000000000013,
14,58321.475739999994,14.965612857855815,0.027600000000000013,
15,58322.37839,14.979789421010185,0.027600000000000013,
16,58322.40935,14.984978452073138,0.027600000000000013,
17,58322.48844,14.99127011568421,0.027600000000000013,
18,58324.466089999994,15.011361002803927,0.027600000000000013,
19,58324.467039999996,15.028773368996617,0.027600000000000013,
20,58325.490379999996,14.996452443302745,0.027600000000000013,
21,58326.38409,15.037714391787171,0.027600000000000013,
22,58327.43614,14.98164062701177,0.027600000000000013,
23,58328.37846,15.009701677934567,0.027600000000000013,
24,58328.40158,15.02493577701359,0.027600000000000013,
25,58328.43082,15.0025947394182,0.027600000000000013,
26,58329.361829999994,14.979479420717835,0.027600000000000013,
27,58329.486860000005,14.974560379615268,0.027600000000000013,
28,58330.399560000005,14.987366767211581,0.027600000000000013,
29,58330.430570000004,15.006077385407773,0.027600000000000013,
30,58330.43151,14.97213453813433,0.027600000000000013,
31,58333.49996,14.99422675413354,0.027600000000000013,
32,58336.40036,14.99560538972636,0.027600000000000013,
33,58343.47396,15.014927338137328,0.027600000000000013,
34,58346.407360000005,15.005924591781175,0.027600000000000013,
35,58347.407060000005,15.009808286769502,0.027600000000000013,
36,58347.42608,14.981954330380054,0.027600000000000013,
37,58348.41217,14.99642266371008,0.027600000000000013,
