,mjd,mag,magerr,clrcoeff
0,58303.4669,13.993934039135137,-0.0022801590376864134,
1,58312.40181,13.981233371625372,-0.002657368862726439,
2,58312.41998,14.006132320820441,-0.0019178700716328545,
3,58312.4209,13.995367466689993,-0.002237586239307199,
4,58312.45307,14.002335820336313,-0.0020306261360114597,
5,58316.349010000005,14.00420049768509,-0.001975245218752808,
6,58316.46705,14.00479295478184,-0.0019576492429793646,
7,58318.36037,13.992903076369016,-0.0023107786318402046,
8,58319.35225,14.028050272368235,-0.0012669069106633901,
9,58319.45092,14.003652059339643,-0.00199153383761258,
10,58319.46766,14.017840332238173,-0.0015701421325262643,
11,58320.374970000004,14.00805951596057,-0.0018606323759710608,
12,58320.38432999999,13.989253682072809,-0.0024191656424375485,
13,58321.47479,14.004306443308273,-0.001972098633744257,
14,58321.475739999994,14.006205555261696,-0.0019156950087276248,
15,58322.37839,13.989846910178658,-0.0024015467676938296,
16,58322.40935,13.999424716972388,-0.002117085905920024,
17,58322.48844,13.989355831970537,-0.0024161317904750623,
18,58324.466089999994,13.996244150371778,-0.0022115487339581796,
19,58324.467039999996,13.99187146059024,-0.0023414176204698545,
20,58325.490379999996,13.99821988132883,-0.0021528695245337515,
21,58326.38409,13.992989499206518,-0.0023082118735663903,
22,58327.43614,13.993022037358351,-0.002307245490456966,
23,58328.37846,13.997205401480409,-0.002182999576031852,
24,58328.40158,13.99865671556242,-0.002139895547796089,
25,58328.43082,14.021811655786754,-0.0014521938231333853,
26,58329.361829999994,14.001633655269025,-0.002051480438509945,
27,58329.486860000005,13.989537464908373,-0.002410737292221299,
28,58330.399560000005,14.003662587684744,-0.0019912211457631113,
29,58330.430570000004,14.000014752412115,-0.002099561853360188,
30,58330.43151,14.001587277470984,-0.0020528578591117452,
31,58333.49996,14.008256448665225,-0.001854783474642796,
32,58336.40036,14.007295577959974,-0.001883321334588739,
33,58343.47396,14.003251975780138,-0.002003416319329876,
34,58346.407360000005,14.011738380848273,-0.00175137008880627,
35,58347.407060000005,13.991993624852912,-0.0023377893418685125,
36,58347.42608,14.016880773226347,-0.0015986410351774838,
37,58348.41217,14.002431913260452,-0.002027772176164566,
38,58348.43091,14.010041545898964,-0.0018017660868007157,
39,58349.348060000004,14.001446043573464,-0.0020570525058680733,
40,58349.46936,13.986363701417798,-0.0025049980678913952,
41,58349.470279999994,13.992428272328667,-0.002324880311838584,
42,58349.48289,13.993406567625323,-0.002295824941527913,
43,58350.39565,14.003562631698788,-0.00199418983854599,
44,58350.40497,14.00148162261968,-0.0020559958081954877,
45,58351.36995,14.004651845633953,-0.001961840184671604,
46,58351.38924,14.012364694338018,-0.0017327685781608482,
47,58351.483779999995,13.997882642693618,-0.0021628855119995016,
48,58352.32895,13.985507148771266,-0.0025304376814934137,
49,58352.47161,14.008823328748596,-0.0018379471361666955,
50,58352.47256,13.993371633233703,-0.0022968624929590176,
51,58352.4831,13.999967252895155,-0.002100972589013872,
52,58353.41168,13.99484699798886,-0.0022530441597308215,
53,58353.43377,14.024723348722718,-0.0013657165429352691,
54,58353.45797,14.008756526018681,-0.0018399311772451798,
55,58353.474539999996,13.99433729126973,-0.0022681824492890024,
56,58353.49115,14.012540544723484,-0.0017275458217125284,
57,58353.5057,14.000880580158183,-0.0020738467693019458,
58,58354.34914,13.9893764553105,-0.002415519277278122,
59,58354.43172000001,14.003014583103267,-0.0020104668818329285,
60,58354.4589,14.02471578668295,-0.0013659411355163575,
61,58354.47263,13.98533591053283,-0.002535523457174893,
62,58354.492079999996,14.000244242428368,-0.0020927459998774656,
63,58355.34579,13.99602803070047,-0.0022179674881960265,
64,58355.47134,14.003918868847169,-0.0019836095952390775,
65,58355.4723,14.016639591733378,-0.0016058041255186395,
66,58355.49069,14.010729572433819,-0.0017813316987155825,
67,58355.50618,14.001658164170394,-0.0020507525241392766,
68,58356.38192000001,13.994444679005635,-0.002264993033532614,
69,58356.40644,13.999996009006876,-0.002100118532495754,
70,58356.427189999995,13.997036495904416,-0.002188016071638821,
